path,species,stage,source,group_id,split,filename
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009672_7e34f25a-c432-4779-bee3-e817b645b898.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009672_7e34f25a-c432-4779-bee3-e817b645b898.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009673_2d3c242c-3b7c-401c-84f6-9323993e878e.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009673_2d3c242c-3b7c-401c-84f6-9323993e878e.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009674_1cd3c85a-c0a8-41b7-8b95-6eb0ca99b04c.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009674_1cd3c85a-c0a8-41b7-8b95-6eb0ca99b04c.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009675_92d3db43-361d-4330-b04b-1f6a2466337e.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009675_92d3db43-361d-4330-b04b-1f6a2466337e.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009676_f50e3bd8-f497-45a2-a0c1-631372952019.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009676_f50e3bd8-f497-45a2-a0c1-631372952019.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009677_8b59e73a-cf5e-4190-baf0-bede0fb5f39c.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009677_8b59e73a-cf5e-4190-baf0-bede0fb5f39c.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009678_98fd3ea1-2e5f-4a40-8741-19650b41c687.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009678_98fd3ea1-2e5f-4a40-8741-19650b41c687.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009679_185e371e-5bac-4581-bd98-079202ba2bb0.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009679_185e371e-5bac-4581-bd98-079202ba2bb0.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009680_1c7dacc0-8154-4bfc-93ec-95fc0e3ec58c.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009680_1c7dacc0-8154-4bfc-93ec-95fc0e3ec58c.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009681_187d98ab-e2d4-4994-ad8b-4128aad29ebf.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009681_187d98ab-e2d4-4994-ad8b-4128aad29ebf.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009682_22b1ec2c-5bf7-452b-9d23-8d265f0f25c7.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009682_22b1ec2c-5bf7-452b-9d23-8d265f0f25c7.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009683_d5f50387-1218-4eca-a676-dbe089e10f54.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009683_d5f50387-1218-4eca-a676-dbe089e10f54.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009684_327123f0-b502-412a-9959-768930ca59df.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009684_327123f0-b502-412a-9959-768930ca59df.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009685_8898eee3-ce22-4093-bc03-dd2878e7720f.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009685_8898eee3-ce22-4093-bc03-dd2878e7720f.jpg
Dataset 1 кейс/Сорняки/Пырей ползучий/Стеблевание/009686_27d95a54-d3b4-444f-bead-45e8685d35c2.jpg,couch_grass,stem_elongation,reference_camera,couch_grass_stem_elongation_g002,test,009686_27d95a54-d3b4-444f-bead-45e8685d35c2.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001332_b8ee8ae6-6e89-401e-9163-2810c7060c17.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g001,train,001332_b8ee8ae6-6e89-401e-9163-2810c7060c17.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001337_2d254647-8f56-4a39-8804-7190fb4c862e.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g001,train,001337_2d254647-8f56-4a39-8804-7190fb4c862e.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001338_5f51fb60-650d-4f14-965b-e3125d8e34eb.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g001,train,001338_5f51fb60-650d-4f14-965b-e3125d8e34eb.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001339_6872a50b-6aca-4c0a-9463-805d28995c38.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g001,train,001339_6872a50b-6aca-4c0a-9463-805d28995c38.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001363_c47ce94b-1ff4-4264-959e-7d239d370589.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001363_c47ce94b-1ff4-4264-959e-7d239d370589.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001364_d37d277f-c3ae-4a39-988d-3e13efcb37dc.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001364_d37d277f-c3ae-4a39-988d-3e13efcb37dc.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001369_5476b93c-95ed-40ce-a579-2acaf467f9ad.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001369_5476b93c-95ed-40ce-a579-2acaf467f9ad.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001370_dc22cfcd-8850-4253-b294-7c029a50816c.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001370_dc22cfcd-8850-4253-b294-7c029a50816c.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001371_4065bd17-7bd3-487d-874e-d0b21dfc246c.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001371_4065bd17-7bd3-487d-874e-d0b21dfc246c.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001382_6c19a90a-47ca-454d-b0c5-fd2aae9b47e2.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001382_6c19a90a-47ca-454d-b0c5-fd2aae9b47e2.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001383_1bfed9a9-9b96-4032-a19a-77aa47da30ac.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001383_1bfed9a9-9b96-4032-a19a-77aa47da30ac.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001397_9b45dff0-d43a-4a1e-a57b-e175f9d59bd5.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001397_9b45dff0-d43a-4a1e-a57b-e175f9d59bd5.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001398_5f9ca290-1b3f-4118-81f5-b6cf0bba7718.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g002,train,001398_5f9ca290-1b3f-4118-81f5-b6cf0bba7718.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001444_16c86bdf-2bc8-4bca-8123-6a00ec19cf90.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g003,train,001444_16c86bdf-2bc8-4bca-8123-6a00ec19cf90.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001445_e7db9055-d3a5-4703-bd3b-b2514382ff6e.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g003,train,001445_e7db9055-d3a5-4703-bd3b-b2514382ff6e.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/001446_9eea9cf1-595e-4d12-bf4c-a0f68cbd353b.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g003,train,001446_9eea9cf1-595e-4d12-bf4c-a0f68cbd353b.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002138_27b2ae6d-3250-402e-9ef3-88f0fc581eea.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002138_27b2ae6d-3250-402e-9ef3-88f0fc581eea.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002139_8b72348a-6822-4633-90c9-5fceda54a490.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002139_8b72348a-6822-4633-90c9-5fceda54a490.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002140_e77ab3b2-9094-48c0-9a71-61ff52d7b1a7.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002140_e77ab3b2-9094-48c0-9a71-61ff52d7b1a7.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002141_8a1a1aee-385d-4149-bb70-2424a89c008e.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002141_8a1a1aee-385d-4149-bb70-2424a89c008e.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002142_ccadbf76-3678-4928-ae2a-7ef227d1c6ee.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002142_ccadbf76-3678-4928-ae2a-7ef227d1c6ee.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002143_f0e5405e-e43c-4012-8c62-b4274a590d9e.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002143_f0e5405e-e43c-4012-8c62-b4274a590d9e.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002144_22b1795e-bcc6-44f9-b07d-c22eef5e0ef0.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002144_22b1795e-bcc6-44f9-b07d-c22eef5e0ef0.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002145_6f3cb89a-babb-4a1a-94ba-a527a179ebc7.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002145_6f3cb89a-babb-4a1a-94ba-a527a179ebc7.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002146_60679675-c4b8-4ee9-b82d-97e8c531246c.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002146_60679675-c4b8-4ee9-b82d-97e8c531246c.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002147_74aa2bd1-6c6c-4cc6-9d08-fc340ed8aae8.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002147_74aa2bd1-6c6c-4cc6-9d08-fc340ed8aae8.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002148_214f5095-3970-4683-b57b-998b2024472d.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002148_214f5095-3970-4683-b57b-998b2024472d.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002149_558bb0bd-0f36-43d0-823c-d44bafd91b9a.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002149_558bb0bd-0f36-43d0-823c-d44bafd91b9a.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002150_e1402ba4-7dd6-4451-b91b-cb75c1774b66.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002150_e1402ba4-7dd6-4451-b91b-cb75c1774b66.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002151_e278809e-8794-400e-905d-4406e839ec30.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002151_e278809e-8794-400e-905d-4406e839ec30.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002152_0b487080-4f14-4a7b-94fa-d9c1fecf3651.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002152_0b487080-4f14-4a7b-94fa-d9c1fecf3651.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002153_fa9af74b-0d91-4c67-b9c3-f5a6c30d69c8.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002153_fa9af74b-0d91-4c67-b9c3-f5a6c30d69c8.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002154_139e6519-fa97-40de-893c-7d58717f2469.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002154_139e6519-fa97-40de-893c-7d58717f2469.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002155_f32e7a95-70a1-4367-a421-a1f7e7a0621d.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002155_f32e7a95-70a1-4367-a421-a1f7e7a0621d.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002156_e8639040-bcf0-4212-8fb4-73c4b76c793e.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002156_e8639040-bcf0-4212-8fb4-73c4b76c793e.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002157_624535a3-4aaf-4454-aa05-43b226ce3a96.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002157_624535a3-4aaf-4454-aa05-43b226ce3a96.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002158_5f908853-2511-4955-b64e-801c08ab5a7a.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002158_5f908853-2511-4955-b64e-801c08ab5a7a.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002159_5738f277-928e-49ce-8157-9b26ddf9a910.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002159_5738f277-928e-49ce-8157-9b26ddf9a910.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002160_98623de8-4307-45cb-a16b-e391766f6c7d.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002160_98623de8-4307-45cb-a16b-e391766f6c7d.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002161_a36c72fa-d888-47ec-b9a9-b9f6f321e527.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002161_a36c72fa-d888-47ec-b9a9-b9f6f321e527.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002162_355c6554-bde8-450b-bee0-3d3ced2f8a00.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002162_355c6554-bde8-450b-bee0-3d3ced2f8a00.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002163_806c5002-5b93-41c6-8a0e-315ff7c23eb0.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002163_806c5002-5b93-41c6-8a0e-315ff7c23eb0.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002164_3e66bb84-bb54-4741-879b-436f44f67195.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002164_3e66bb84-bb54-4741-879b-436f44f67195.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002165_cb2f92cf-2806-462f-ae88-a6939d2e8ae3.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002165_cb2f92cf-2806-462f-ae88-a6939d2e8ae3.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002166_11ce2681-c055-44fb-bebd-5cff312ffda1.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002166_11ce2681-c055-44fb-bebd-5cff312ffda1.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002167_c261c8f0-3d7e-4a78-a1fd-53466863c7db.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002167_c261c8f0-3d7e-4a78-a1fd-53466863c7db.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002168_cf07944b-a76b-4b00-9bb7-de5c1e3db831.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002168_cf07944b-a76b-4b00-9bb7-de5c1e3db831.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002169_a69b672e-a82b-46e4-8c18-c154fca3f908.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002169_a69b672e-a82b-46e4-8c18-c154fca3f908.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002170_f64464c1-9418-4b9a-9e46-886d39258d73.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002170_f64464c1-9418-4b9a-9e46-886d39258d73.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002171_98c94c47-dcad-48ce-a032-6506686dfd3b.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002171_98c94c47-dcad-48ce-a032-6506686dfd3b.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002172_e815beeb-6b0f-4c24-a375-a9a411a7c1da.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002172_e815beeb-6b0f-4c24-a375-a9a411a7c1da.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002173_d4dea56d-db42-4eb7-ae05-1df6a3631608.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002173_d4dea56d-db42-4eb7-ae05-1df6a3631608.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002174_cf94073a-413b-4318-be9d-61aec195f9da.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002174_cf94073a-413b-4318-be9d-61aec195f9da.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002175_40f0d661-2991-4362-92cf-1884435a513e.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002175_40f0d661-2991-4362-92cf-1884435a513e.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002176_d8fcd80a-048e-4cb1-abe1-5032f7cee6cd.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002176_d8fcd80a-048e-4cb1-abe1-5032f7cee6cd.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002177_a0d6a01b-0689-4a74-8238-679d983b5ad2.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002177_a0d6a01b-0689-4a74-8238-679d983b5ad2.jpg
Dataset 1 кейс/Сорняки/Вьюнок полевой/Розетка/002178_b5815e37-85b0-4c8b-94cf-1e507a83d151.jpg,field_bindweed,rosette,reference_camera,field_bindweed_rosette_g004,train,002178_b5815e37-85b0-4c8b-94cf-1e507a83d151.jpg
